"","venn_group","gene","comparison","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cell_type","Regulation"
"2501","DG","Trpm3","24hrvs1hr_SAL",5.89292688577228e-09,-0.454663964804275,0.625,0.927,0.00013814788498316,"ExcitatoryNeuronsImmatureDG","Down"
"2502","DG","Trpm3","24hrvs1hr_SAL",1.30838682566119e-16,-0.623606146809683,0.779,0.922,3.06725123539753e-12,"ExcitatoryNeuronsMatureDG","Down"
"2503","DG","Myo5b","24hrvs1hr_SAL",1.78587532818537e-16,0.933606611728033,0.672,0.357,4.18662753186497e-12,"ExcitatoryNeuronsMatureDG","Up"
"2504","DG","Sorcs2","24hrvs1hr_SAL",7.97628410291069e-16,0.749453510639378,0.702,0.352,1.86988028224535e-11,"ExcitatoryNeuronsMatureDG","Up"
"2505","DG","Unc5d","24hrvs1hr_SAL",7.1886819958354e-07,-0.0048522209666737,0.447,0.773,0.0168524272028369,"ExcitatoryNeuronsImmatureDG","Down"
"2506","DG","Unc5d","24hrvs1hr_SAL",1.3909947072793e-15,-1.02601025004502,0.349,0.581,3.26090889227487e-11,"ExcitatoryNeuronsMatureDG","Down"
"2507","DG","Usp29","24hrvs1hr_SAL",7.47438227865087e-15,0.696703204613531,0.67,0.336,1.75221943758412e-10,"ExcitatoryNeuronsMatureDG","Up"
"2508","DG","Adarb2","24hrvs1hr_SAL",2.41719671764404e-14,-2.49724410574467,0.149,0.326,5.66663426517293e-10,"ExcitatoryNeuronsMatureDG","Down"
"2509","DG","Foxn3","24hrvs1hr_SAL",7.52682174432832e-14,0.597835570351597,0.752,0.411,1.76451282152289e-09,"ExcitatoryNeuronsMatureDG","Up"
"2510","DG","Adamts17","24hrvs1hr_SAL",8.02792034266927e-14,0.876498939169135,0.598,0.312,1.88198536593196e-09,"ExcitatoryNeuronsMatureDG","Up"
"2511","DG","Bach2","24hrvs1hr_SAL",9.84565944331397e-14,0.937683392105727,0.464,0.195,2.30811794329609e-09,"ExcitatoryNeuronsMatureDG","Up"
"2512","DG","Dpp10","24hrvs1hr_SAL",2.25774048759092e-09,-0.579142880161838,0.609,0.909,5.29282102505939e-05,"ExcitatoryNeuronsImmatureDG","Down"
"2513","DG","Dpp10","24hrvs1hr_SAL",1.00848735273624e-13,-0.728488234164814,0.302,0.518,2.36419690101957e-09,"ExcitatoryNeuronsMatureDG","Down"
"2514","DG","Sema3e","24hrvs1hr_SAL",1.19159905940084e-13,0.653049338662585,0.615,0.305,2.79346567495339e-09,"ExcitatoryNeuronsMatureDG","Up"
"2515","DG","Mir100hg","24hrvs1hr_SAL",2.44285821875453e-13,-1.48450630949231,0.11,0.292,5.72679252222624e-09,"ExcitatoryNeuronsMatureDG","Down"
"2516","DG","Ctnna2","24hrvs1hr_SAL",4.42935973456116e-13,0.391750751310791,1,0.99,1.03837480257317e-08,"ExcitatoryNeuronsMatureDG","Up"
"2517","DG","Plppr1","24hrvs1hr_SAL",5.47557203109141e-13,0.627466384036037,0.844,0.591,1.28363835124876e-08,"ExcitatoryNeuronsMatureDG","Up"
"2518","DG","Tspan18","24hrvs1hr_SAL",3.04040343807805e-12,0.737940178956961,0.561,0.289,7.12761777988637e-08,"ExcitatoryNeuronsMatureDG","Up"
"2519","DG","Ablim3","24hrvs1hr_SAL",4.08881992671483e-12,0.926350866677946,0.51,0.247,9.58542055419758e-08,"ExcitatoryNeuronsMatureDG","Up"
"2520","DG","Ppp2r2b","24hrvs1hr_SAL",6.81241964209034e-12,-0.700079886683507,0.326,0.518,1.59703553669524e-07,"ExcitatoryNeuronsMatureDG","Down"
"2521","DG","Rbfox1","24hrvs1hr_SAL",7.33866150140072e-12,0.325509498312528,0.997,0.997,1.72040241577337e-07,"ExcitatoryNeuronsMatureDG","Up"
"2522","DG","Il1rapl1","24hrvs1hr_SAL",1.19899826383368e-11,-0.362202610301578,1,1,2.8108116299053e-07,"ExcitatoryNeuronsMatureDG","Down"
"2523","DG","Grin2a","24hrvs1hr_SAL",3.29584760702562e-11,-0.668754070029788,0.931,0.958,7.72645554515015e-07,"ExcitatoryNeuronsMatureDG","Down"
"2524","DG","Klf7","24hrvs1hr_SAL",3.89369729628695e-11,0.731658746460567,0.459,0.203,9.12799457168549e-07,"ExcitatoryNeuronsMatureDG","Up"
"2525","DG","Frmd3","24hrvs1hr_SAL",9.25069698313208e-11,0.840396384029219,0.374,0.156,2.16864089375565e-06,"ExcitatoryNeuronsMatureDG","Up"
"2526","DG","Asxl3","24hrvs1hr_SAL",1.08212982914581e-10,0.623961638642841,0.587,0.299,2.53683695846653e-06,"ExcitatoryNeuronsMatureDG","Up"
"2527","DG","Akap13","24hrvs1hr_SAL",1.21020753727687e-10,0.771827329519453,0.475,0.229,2.83708952963817e-06,"ExcitatoryNeuronsMatureDG","Up"
"2528","DG","Tgfa","24hrvs1hr_SAL",1.36277671666063e-10,1.47585053611538,0.257,0.083,3.19475745686751e-06,"ExcitatoryNeuronsMatureDG","Up"
"2529","DG","Glra2","24hrvs1hr_SAL",1.5813412154739e-10,0.992911778193331,0.372,0.164,3.70713821143547e-06,"ExcitatoryNeuronsMatureDG","Up"
"2530","DG","Jakmip3","24hrvs1hr_SAL",1.66151453106733e-10,0.79792275323357,0.385,0.161,3.89508851518114e-06,"ExcitatoryNeuronsMatureDG","Up"
"2531","DG","Car12","24hrvs1hr_SAL",1.8020716115877e-10,0.690228752635553,0.53,0.279,4.22459647904505e-06,"ExcitatoryNeuronsMatureDG","Up"
"2532","DG","Rgs6","24hrvs1hr_SAL",2.08956150449397e-10,0.835399773683359,0.493,0.258,4.89855903498521e-06,"ExcitatoryNeuronsMatureDG","Up"
"2533","DG","Cntn4","24hrvs1hr_SAL",8.00296577705862e-07,-0.596625396838818,0.583,0.855,0.0187613526711585,"ExcitatoryNeuronsImmatureDG","Down"
"2534","DG","Cntn4","24hrvs1hr_SAL",3.03998863253569e-10,-0.47012025043793,0.395,0.581,7.12664535125342e-06,"ExcitatoryNeuronsMatureDG","Down"
"2535","DG","Cmip","24hrvs1hr_SAL",3.04269678584547e-10,0.57691790490426,0.525,0.258,7.13299407505753e-06,"ExcitatoryNeuronsMatureDG","Up"
"2536","DG","Erc2","24hrvs1hr_SAL",3.34126822877847e-10,-0.535746065749327,0.982,0.99,7.83293510872536e-06,"ExcitatoryNeuronsMatureDG","Down"
"2537","DG","Cacna1c","24hrvs1hr_SAL",3.79881296989132e-10,0.282935056269761,0.998,0.982,8.90555724531623e-06,"ExcitatoryNeuronsMatureDG","Up"
"2538","DG","Kcnip1","24hrvs1hr_SAL",3.86704226568166e-10,1.04830884993179,0.297,0.109,9.06550718343751e-06,"ExcitatoryNeuronsMatureDG","Up"
"2539","DG","Sncaip","24hrvs1hr_SAL",4.20814180065551e-10,1.01487264162237,0.316,0.125,9.8651468232767e-06,"ExcitatoryNeuronsMatureDG","Up"
"2540","DG","0610010F05Rik","24hrvs1hr_SAL",4.4808944546028e-10,0.789931632269078,0.333,0.13,1.05045608699253e-05,"ExcitatoryNeuronsMatureDG","Up"
"2541","DG","Hcn1","24hrvs1hr_SAL",4.95834087196217e-10,-0.567245054836223,0.321,0.505,1.16238385061409e-05,"ExcitatoryNeuronsMatureDG","Down"
"2542","DG","Dpf3","24hrvs1hr_SAL",5.12911642025413e-10,0.770076030076809,0.528,0.294,1.20241876240018e-05,"ExcitatoryNeuronsMatureDG","Up"
"2543","DG","Rab30","24hrvs1hr_SAL",7.44334594685381e-10,0.925308546187071,0.303,0.115,1.74494359032094e-05,"ExcitatoryNeuronsMatureDG","Up"
"2544","DG","Grb14","24hrvs1hr_SAL",9.08817718756972e-10,0.552082971546078,0.659,0.388,2.13054137808197e-05,"ExcitatoryNeuronsMatureDG","Up"
"2545","DG","Robo1","24hrvs1hr_SAL",1.19280916259128e-09,0.478564430461008,0.959,0.919,2.79630251986273e-05,"ExcitatoryNeuronsMatureDG","Up"
"2546","DG","Hecw1","24hrvs1hr_SAL",1.25826143426633e-09,0.407913748827998,0.936,0.841,2.94974228035055e-05,"ExcitatoryNeuronsMatureDG","Up"
"2547","DG","Ctif","24hrvs1hr_SAL",1.32948632170602e-09,0.763175658417737,0.395,0.18,3.11671478397542e-05,"ExcitatoryNeuronsMatureDG","Up"
"2548","DG","Raph1","24hrvs1hr_SAL",1.34104399753439e-09,0.547881194561823,0.441,0.203,3.14380944341987e-05,"ExcitatoryNeuronsMatureDG","Up"
"2549","DG","Cntn5","24hrvs1hr_SAL",1.53159288639496e-09,0.368846444729202,0.98,0.966,3.5905132035757e-05,"ExcitatoryNeuronsMatureDG","Up"
"2550","DG","Cnksr2","24hrvs1hr_SAL",1.66815387039113e-09,-0.585753809534314,0.918,0.927,3.91065311835792e-05,"ExcitatoryNeuronsMatureDG","Down"
"2551","DG","Vezt","24hrvs1hr_SAL",2.26845806169095e-09,0.59132882003954,0.402,0.185,5.3179462340221e-05,"ExcitatoryNeuronsMatureDG","Up"
"2552","DG","1700025G04Rik","24hrvs1hr_SAL",3.86694036076145e-09,0.596962673632428,0.528,0.276,9.06526828773306e-05,"ExcitatoryNeuronsMatureDG","Up"
"2553","DG","Frmd4b","24hrvs1hr_SAL",4.5285642020779e-09,0.513273953005223,0.708,0.443,0.00010616313058931,"ExcitatoryNeuronsMatureDG","Up"
"2554","DG","E130307A14Rik","24hrvs1hr_SAL",5.29483734179235e-09,0.633409060856323,0.434,0.214,0.00012412687180363,"ExcitatoryNeuronsMatureDG","Up"
"2555","DG","Lcorl","24hrvs1hr_SAL",5.29524104117207e-09,0.402417393096521,0.754,0.5,0.00012413633572819,"ExcitatoryNeuronsMatureDG","Up"
"2556","DG","Pkp4","24hrvs1hr_SAL",5.29568389014967e-09,0.483236097798482,0.646,0.38,0.00012414671743677,"ExcitatoryNeuronsMatureDG","Up"
"2557","DG","Dab1","24hrvs1hr_SAL",5.35597959767808e-09,0.194457740882661,1,1,0.00012556022970836,"ExcitatoryNeuronsMatureDG","Up"
"2558","DG","Ntm","24hrvs1hr_SAL",5.36345403130783e-09,-0.358885136577658,0.505,0.706,0.00012573545285594,"ExcitatoryNeuronsMatureDG","Down"
"2559","DG","Pcdh15","24hrvs1hr_SAL",5.58555250850814e-09,0.53822422498536,0.895,0.805,0.00013094210745695,"ExcitatoryNeuronsMatureDG","Up"
"2560","DG","Mbnl1","24hrvs1hr_SAL",6.0018059313398e-09,0.640646433633123,0.48,0.247,0.00014070033644839,"ExcitatoryNeuronsMatureDG","Up"
"2561","DG","Taf1d","24hrvs1hr_SAL",7.0829795261694e-09,0.56085807788432,0.385,0.172,0.00016604628903198,"ExcitatoryNeuronsMatureDG","Up"
"2562","DG","Pde7a","24hrvs1hr_SAL",7.51985029968907e-09,0.734436062605994,0.397,0.188,0.00017628785057561,"ExcitatoryNeuronsMatureDG","Up"
"2563","DG","Rnf130","24hrvs1hr_SAL",7.69919042952637e-09,0.567795784046725,0.461,0.227,0.00018049212123938,"ExcitatoryNeuronsMatureDG","Up"
"2564","DG","Tmem178b","24hrvs1hr_SAL",8.06572718600352e-09,-0.554818014603633,0.446,0.586,0.00018908484242148,"ExcitatoryNeuronsMatureDG","Down"
"2565","DG","Auts2","24hrvs1hr_SAL",8.52301240581572e-09,-0.31341778487912,0.995,1,0.00019980497982953,"ExcitatoryNeuronsMatureDG","Down"
"2566","DG","D10Wsu102e","24hrvs1hr_SAL",8.63459184094816e-09,0.60497194935125,0.398,0.188,0.00020242073652734,"ExcitatoryNeuronsMatureDG","Up"
"2567","DG","Sgms1","24hrvs1hr_SAL",8.92594736131389e-09,0.600962142592011,0.433,0.211,0.00020925098399128,"ExcitatoryNeuronsMatureDG","Up"
"2568","DG","5330434G04Rik","24hrvs1hr_SAL",1.00657911074686e-08,0.683664143462523,0.459,0.232,0.00023597234093238,"ExcitatoryNeuronsMatureDG","Up"
"2569","DG","Garnl3","24hrvs1hr_SAL",1.06165863220853e-08,0.588642380405101,0.367,0.164,0.00024888463314864,"ExcitatoryNeuronsMatureDG","Up"
"2570","DG","Nrxn3","24hrvs1hr_SAL",1.34199155598369e-08,-0.666603818112436,0.81,0.943,0.00031460308046925,"ExcitatoryNeuronsMatureDG","Down"
"2571","DG","Slc8a3","24hrvs1hr_SAL",1.50995172158961e-08,0.77481543962862,0.308,0.128,0.00035397798209225,"ExcitatoryNeuronsMatureDG","Up"
"2572","DG","Rundc3b","24hrvs1hr_SAL",1.53163369689823e-08,0.643360316795533,0.407,0.195,0.00035906088756385,"ExcitatoryNeuronsMatureDG","Up"
"2573","DG","Spire1","24hrvs1hr_SAL",1.78409643205444e-08,0.488093525700682,0.444,0.216,0.00041824572656652,"ExcitatoryNeuronsMatureDG","Up"
"2574","DG","Me3","24hrvs1hr_SAL",1.86384158538861e-08,0.623741086843589,0.47,0.25,0.00043694038286265,"ExcitatoryNeuronsMatureDG","Up"
"2575","DG","Shank2","24hrvs1hr_SAL",2.05510191699103e-08,0.488979788556897,0.525,0.286,0.0004817775424002,"ExcitatoryNeuronsMatureDG","Up"
"2576","DG","Tle4","24hrvs1hr_SAL",2.26314858387077e-08,0.44519483209112,0.513,0.273,0.00053054992251682,"ExcitatoryNeuronsMatureDG","Up"
"2577","DG","Epha4","24hrvs1hr_SAL",2.31338711796261e-08,0.4357590501398,0.895,0.742,0.00054232734206397,"ExcitatoryNeuronsMatureDG","Up"
"2578","DG","Nhsl1","24hrvs1hr_SAL",2.38090274898655e-08,0.736769036808973,0.357,0.164,0.00055815503144491,"ExcitatoryNeuronsMatureDG","Up"
"2579","DG","Adamts18","24hrvs1hr_SAL",3.19856462896956e-08,0.664648280349707,0.411,0.211,0.00074983950596933,"ExcitatoryNeuronsMatureDG","Up"
"2580","DG","Aopep","24hrvs1hr_SAL",3.29262969087189e-08,0.569581309454186,0.497,0.268,0.00077189117843109,"ExcitatoryNeuronsMatureDG","Up"
"2581","DG","Fndc1","24hrvs1hr_SAL",3.4475917966472e-08,0.533595592610646,0.318,0.141,0.000808218944888,"ExcitatoryNeuronsMatureDG","Up"
"2582","DG","Evi5","24hrvs1hr_SAL",3.73703664373806e-08,0.638667210298248,0.37,0.177,0.00087607350039151,"ExcitatoryNeuronsMatureDG","Up"
"2583","DG","Cep112","24hrvs1hr_SAL",3.83263883869558e-08,0.618974058290665,0.552,0.328,0.0008984855229554,"ExcitatoryNeuronsMatureDG","Up"
"2584","DG","Senp6","24hrvs1hr_SAL",4.3237274689391e-08,0.568594966745297,0.487,0.255,0.00101361143054339,"ExcitatoryNeuronsMatureDG","Up"
"2585","DG","Nln","24hrvs1hr_SAL",4.48542990008107e-08,0.664530782334998,0.331,0.148,0.00105151933147601,"ExcitatoryNeuronsMatureDG","Up"
"2586","DG","Lingo2","24hrvs1hr_SAL",5.09587794777348e-08,-0.261316711627717,0.998,1,0.00119462666729654,"ExcitatoryNeuronsMatureDG","Down"
"2587","DG","Ralgps1","24hrvs1hr_SAL",5.12941631542081e-08,0.46957143055871,0.462,0.237,0.0012024890668241,"ExcitatoryNeuronsMatureDG","Up"
"2588","DG","Slc1a2","24hrvs1hr_SAL",5.13506139610047e-08,0.535521974576625,0.516,0.281,0.00120381244308783,"ExcitatoryNeuronsMatureDG","Up"
"2589","DG","Tgfbr1","24hrvs1hr_SAL",5.2534036613009e-08,0.595749770233333,0.416,0.214,0.00123155542031877,"ExcitatoryNeuronsMatureDG","Up"
"2590","DG","Sgcz","24hrvs1hr_SAL",9.26546656617194e-09,-0.709904489986368,0.419,0.764,0.00021721033271076,"ExcitatoryNeuronsImmatureDG","Down"
"2591","DG","Sgcz","24hrvs1hr_SAL",5.28972673755645e-08,-0.342920338769863,0.351,0.536,0.00124007063908536,"ExcitatoryNeuronsMatureDG","Down"
"2592","DG","Pak7","24hrvs1hr_SAL",5.34878255633563e-08,0.426944774938496,0.857,0.688,0.00125391509468176,"ExcitatoryNeuronsMatureDG","Up"
"2593","DG","4732471J01Rik","24hrvs1hr_SAL",6.26632962196204e-08,0.986281580836919,0.311,0.143,0.00146901565327656,"ExcitatoryNeuronsMatureDG","Up"
"2594","DG","Arid4a","24hrvs1hr_SAL",6.27626309944448e-08,0.978266845264747,0.292,0.128,0.00147134435840277,"ExcitatoryNeuronsMatureDG","Up"
"2595","DG","Irs1","24hrvs1hr_SAL",7.91106698413227e-08,0.704371251416783,0.338,0.156,0.00185459143309013,"ExcitatoryNeuronsMatureDG","Up"
"2596","DG","Gnao1","24hrvs1hr_SAL",9.71085296868501e-08,0.449971606126299,0.552,0.31,0.00227651526144883,"ExcitatoryNeuronsMatureDG","Up"
"2597","DG","Galntl6","24hrvs1hr_SAL",1.30561903056728e-07,0.325192141684393,0.944,0.883,0.00306076269335888,"ExcitatoryNeuronsMatureDG","Up"
"2598","DG","Mapk8","24hrvs1hr_SAL",1.49541350082521e-07,0.620582458323844,0.328,0.151,0.00350569786998454,"ExcitatoryNeuronsMatureDG","Up"
"2599","DG","Micu1","24hrvs1hr_SAL",1.55677052733316e-07,0.749311752197378,0.325,0.151,0.00364953714722713,"ExcitatoryNeuronsMatureDG","Up"
"2600","DG","Raf1","24hrvs1hr_SAL",1.58737805372769e-07,0.538708315075443,0.42,0.211,0.00372129037135383,"ExcitatoryNeuronsMatureDG","Up"
"2601","DG","Atp2b1","24hrvs1hr_SAL",1.67854241997644e-07,-0.296387378406105,0.979,0.992,0.00393500699515078,"ExcitatoryNeuronsMatureDG","Down"
"2602","DG","Zfp704","24hrvs1hr_SAL",1.68897791346197e-07,0.518854484907935,0.411,0.208,0.0039594709225289,"ExcitatoryNeuronsMatureDG","Up"
"2603","DG","5330417C22Rik","24hrvs1hr_SAL",1.86087824050615e-07,0.80900910588436,0.275,0.12,0.00436245685921857,"ExcitatoryNeuronsMatureDG","Up"
"2604","DG","Fam110b","24hrvs1hr_SAL",1.89363008489005e-07,0.633425216971627,0.393,0.203,0.00443923700800774,"ExcitatoryNeuronsMatureDG","Up"
"2605","DG","Parp8","24hrvs1hr_SAL",2.0430496713026e-07,0.438116659766825,0.564,0.318,0.00478952134443468,"ExcitatoryNeuronsMatureDG","Up"
"2606","DG","Clcn5","24hrvs1hr_SAL",2.74320918336172e-07,0.688193778329181,0.375,0.19,0.00643090528855488,"ExcitatoryNeuronsMatureDG","Up"
"2607","DG","Chst11","24hrvs1hr_SAL",2.77468288385469e-07,0.652728655412065,0.331,0.161,0.00650468908462054,"ExcitatoryNeuronsMatureDG","Up"
"2608","DG","Rnf217","24hrvs1hr_SAL",3.07343467847618e-07,0.532265150341651,0.338,0.164,0.00720505291675172,"ExcitatoryNeuronsMatureDG","Up"
"2609","DG","Prkar2b","24hrvs1hr_SAL",3.13721626850738e-07,0.716483634405533,0.315,0.148,0.00735457609826186,"ExcitatoryNeuronsMatureDG","Up"
"2610","DG","Senp7","24hrvs1hr_SAL",3.21679411241908e-07,0.397415861344377,0.492,0.263,0.00754113043774405,"ExcitatoryNeuronsMatureDG","Up"
"2611","DG","Nkain3","24hrvs1hr_SAL",3.39420804759159e-07,0.281077506332717,0.961,0.924,0.00795704192596896,"ExcitatoryNeuronsMatureDG","Up"
"2612","DG","Hdac8","24hrvs1hr_SAL",3.47897687656738e-07,0.678985820381023,0.305,0.141,0.00815576549173691,"ExcitatoryNeuronsMatureDG","Up"
"2613","DG","Sv2b","24hrvs1hr_SAL",3.81591247711882e-07,0.709110316629376,0.336,0.172,0.00894564362010965,"ExcitatoryNeuronsMatureDG","Up"
"2614","DG","Itch","24hrvs1hr_SAL",4.12402606437371e-07,0.597307294133885,0.374,0.188,0.00966795430271128,"ExcitatoryNeuronsMatureDG","Up"
"2615","DG","Smpd3","24hrvs1hr_SAL",4.25125562312955e-07,0.556754431467957,0.387,0.201,0.00996621855730261,"ExcitatoryNeuronsMatureDG","Up"
"2616","DG","Tmem164","24hrvs1hr_SAL",4.33866300182123e-07,0.76428912421522,0.33,0.164,0.0101711276751695,"ExcitatoryNeuronsMatureDG","Up"
"2617","DG","Plxdc2","24hrvs1hr_SAL",4.45359478470739e-07,0.405351650386727,0.579,0.354,0.0104405622537895,"ExcitatoryNeuronsMatureDG","Up"
"2618","DG","Fam168a","24hrvs1hr_SAL",4.47328225396645e-07,0.409285094631337,0.554,0.328,0.0104867155879736,"ExcitatoryNeuronsMatureDG","Up"
"2619","DG","Plppr4","24hrvs1hr_SAL",4.66297739972731e-07,-0.515238562611304,0.78,0.747,0.0109314179181807,"ExcitatoryNeuronsMatureDG","Down"
"2620","DG","Gnai1","24hrvs1hr_SAL",4.95893619815655e-07,0.784669111991733,0.3,0.143,0.0116252341293384,"ExcitatoryNeuronsMatureDG","Up"
"2621","DG","Herc1","24hrvs1hr_SAL",5.48987818637445e-07,-0.414615166110664,0.821,0.859,0.0128699214323176,"ExcitatoryNeuronsMatureDG","Down"
"2622","DG","Rasa2","24hrvs1hr_SAL",5.55087411897465e-07,0.746305122787595,0.256,0.109,0.0130129141971123,"ExcitatoryNeuronsMatureDG","Up"
"2623","DG","Pigk","24hrvs1hr_SAL",5.76927931744743e-07,0.369290584667902,0.667,0.411,0.013524921503892,"ExcitatoryNeuronsMatureDG","Up"
"2624","DG","Ntf3","24hrvs1hr_SAL",5.83723443872357e-07,0.950806524258504,0.264,0.122,0.0136842286946997,"ExcitatoryNeuronsMatureDG","Up"
"2625","DG","Abca3","24hrvs1hr_SAL",6.21204420458659e-07,0.60543155423244,0.274,0.12,0.0145628952288123,"ExcitatoryNeuronsMatureDG","Up"
"2626","DG","Ubac2","24hrvs1hr_SAL",6.21906969558171e-07,0.882882997526472,0.298,0.143,0.0145793650873522,"ExcitatoryNeuronsMatureDG","Up"
"2627","DG","Plxna2","24hrvs1hr_SAL",6.22074922382566e-07,0.400068890146038,0.633,0.388,0.0145833024054145,"ExcitatoryNeuronsMatureDG","Up"
"2628","DG","Cxadr","24hrvs1hr_SAL",6.57906974153307e-07,0.529035288453932,0.366,0.188,0.015423313195076,"ExcitatoryNeuronsMatureDG","Up"
"2629","DG","Thada","24hrvs1hr_SAL",6.64162230102528e-07,0.504225804800003,0.331,0.159,0.0155699551602936,"ExcitatoryNeuronsMatureDG","Up"
"2630","DG","Tab2","24hrvs1hr_SAL",6.73397572676985e-07,0.803843047083631,0.264,0.117,0.0157864592962666,"ExcitatoryNeuronsMatureDG","Up"
"2631","DG","Ube3c","24hrvs1hr_SAL",6.79400423976727e-07,0.513210774251443,0.421,0.224,0.0159271841392864,"ExcitatoryNeuronsMatureDG","Up"
"2632","DG","AC149090.1","24hrvs1hr_SAL",7.51950044585073e-07,0.414916368280694,0.652,0.409,0.0176279648952079,"ExcitatoryNeuronsMatureDG","Up"
"2633","DG","C1ql3","24hrvs1hr_SAL",7.75138199895388e-07,0.356457992310842,0.831,0.625,0.0181715648201476,"ExcitatoryNeuronsMatureDG","Up"
"2634","DG","Sema5a","24hrvs1hr_SAL",7.97992086116256e-07,0.401123885359045,0.93,0.807,0.0187073284748234,"ExcitatoryNeuronsMatureDG","Up"
"2635","DG","L1cam","24hrvs1hr_SAL",8.03653137837365e-07,0.58986332431447,0.351,0.182,0.0188400405103213,"ExcitatoryNeuronsMatureDG","Up"
"2636","DG","Vti1a","24hrvs1hr_SAL",8.23176611831156e-07,0.450594845969752,0.456,0.25,0.0192977293111578,"ExcitatoryNeuronsMatureDG","Up"
"2637","DG","Prex2","24hrvs1hr_SAL",8.69784687109539e-07,0.694605877406448,0.348,0.18,0.0203903624199089,"ExcitatoryNeuronsMatureDG","Up"
"2638","DG","Sema4d","24hrvs1hr_SAL",8.82158287305173e-07,0.438684381680972,0.51,0.292,0.0206804367292952,"ExcitatoryNeuronsMatureDG","Up"
"2639","DG","Desi2","24hrvs1hr_SAL",8.84282528559113e-07,0.632391751220048,0.315,0.151,0.0207302353170113,"ExcitatoryNeuronsMatureDG","Up"
"2640","DG","Uba6","24hrvs1hr_SAL",8.99313209704002e-07,0.477355493008254,0.28,0.128,0.0210825995750909,"ExcitatoryNeuronsMatureDG","Up"
"2641","DG","Shtn1","24hrvs1hr_SAL",9.22171905862683e-07,0.345719818794119,0.518,0.279,0.0216184759891389,"ExcitatoryNeuronsMatureDG","Up"
"2642","DG","Kctd8","24hrvs1hr_SAL",9.25808712464698e-07,0.734540486990793,0.279,0.135,0.0217037336463099,"ExcitatoryNeuronsMatureDG","Up"
"2643","DG","Ccnd2","24hrvs1hr_SAL",9.73966962582679e-07,0.882826077654445,0.28,0.133,0.0228327075038257,"ExcitatoryNeuronsMatureDG","Up"
"2644","DG","Atp2b3","24hrvs1hr_SAL",1.25958685599791e-06,0.603419979374638,0.407,0.221,0.029528494665159,"ExcitatoryNeuronsMatureDG","Up"
"2645","DG","4632427E13Rik","24hrvs1hr_SAL",1.35249382724307e-06,0.414734159209157,0.411,0.216,0.0317065127920592,"ExcitatoryNeuronsMatureDG","Up"
"2646","DG","Fnbp4","24hrvs1hr_SAL",1.43505857412504e-06,0.500521235433497,0.333,0.164,0.0336420781532133,"ExcitatoryNeuronsMatureDG","Up"
"2647","DG","Tmeff1","24hrvs1hr_SAL",1.67808482217934e-06,0.575507025587564,0.331,0.167,0.0393393424863502,"ExcitatoryNeuronsMatureDG","Up"
"2648","DG","Nfkb1","24hrvs1hr_SAL",1.7409366997187e-06,0.612514791756926,0.285,0.133,0.0408127790515055,"ExcitatoryNeuronsMatureDG","Up"
"2649","DG","Rps6ka2","24hrvs1hr_SAL",1.81846982141494e-06,0.774275044929083,0.295,0.143,0.0426303880234305,"ExcitatoryNeuronsMatureDG","Up"
"2650","DG","Dnm3","24hrvs1hr_SAL",1.86115175185717e-06,0.360920921701622,0.644,0.401,0.0436309805187877,"ExcitatoryNeuronsMatureDG","Up"
"2651","DG","Osbpl9","24hrvs1hr_SAL",1.95212099564848e-06,0.457611031985702,0.42,0.229,0.0457635725009873,"ExcitatoryNeuronsMatureDG","Up"
"2652","DG","Pbx1","24hrvs1hr_SAL",1.95332676970916e-06,-0.381904440350571,0.556,0.664,0.0457918394622919,"ExcitatoryNeuronsMatureDG","Down"
"2653","DG","Slc6a15","24hrvs1hr_SAL",1.98339453059557e-06,0.601131709140514,0.433,0.247,0.0464967179807519,"ExcitatoryNeuronsMatureDG","Up"
"2654","DG","Gm26917","24hrvs1hr_SAL",2.00145789395937e-06,0.31527429854869,0.362,0.182,0.0469201774080896,"ExcitatoryNeuronsMatureDG","Up"
"2655","DG","Rabl6","24hrvs1hr_SAL",2.03736911007009e-06,0.641803182881776,0.257,0.115,0.047762044047373,"ExcitatoryNeuronsMatureDG","Up"
"2656","DG","Tafa1","24hrvs1hr_SAL",5.00004218543256e-10,-0.583249754183501,0.545,0.873,1.17215988953096e-05,"ExcitatoryNeuronsImmatureDG","Down"
"2657","DG","Tafa1","24hrvs1hr_SAL",2.09582346212163e-06,-0.343924868601913,0.675,0.826,0.0491323894225173,"ExcitatoryNeuronsMatureDG","Down"
"2658","CA1_CA3","Tubb5","24hrvs1hr_SAL",5.74041622056178e-65,-1.73555981860214,0.41,0.678,1.3457257745863e-60,"ExcitatoryNeuronsCA1","Down"
"2659","CA1_CA3","Tubb5","24hrvs1hr_SAL",1.72845952402377e-28,-1.76325168910128,0.332,0.635,4.05202766216893e-24,"ExcitatoryNeuronsCA3","Down"
"2660","CA1_CA3","9530059O14Rik","24hrvs1hr_SAL",1.10046644305533e-38,0.861042400175144,0.835,0.533,2.57982348245461e-34,"ExcitatoryNeuronsCA1","Up"
"2661","CA1_CA3","9530059O14Rik","24hrvs1hr_SAL",3.11356743881984e-10,0.552226606956753,0.826,0.689,7.29913614682536e-06,"ExcitatoryNeuronsCA3","Up"
"2662","CA1_CA3","Tubb3","24hrvs1hr_SAL",2.34116937744134e-34,-1.35259254249293,0.421,0.583,5.48840337153573e-30,"ExcitatoryNeuronsCA1","Down"
