"","gene","cell_type","24hrvs1hr_PTZ","24hrvs1hr_SAL","PTZvsSAL_1hr","PTZvsSAL_24hr","pattern"
"1670","Cst3","ExcitatoryNeuronsCA3",NA,-0.996675289217667,NA,NA,"No change in PTZvsSAL"
"1671","Cox6a1","ExcitatoryNeuronsCA3",NA,-1.29582461060899,NA,NA,"No change in PTZvsSAL"
"1672","Gria1","ExcitatoryNeuronsCA3",NA,0.27219986419302,NA,NA,"No change in PTZvsSAL"
"1673","9530059O14Rik","ExcitatoryNeuronsCA3",NA,0.552226606956753,0.381040939492926,NA,"Increase then Baseline"
"1674","Clvs1","ExcitatoryNeuronsCA3",NA,0.655898718315667,NA,NA,"No change in PTZvsSAL"
"1675","Mt3","ExcitatoryNeuronsCA3",NA,-1.27118639323091,NA,NA,"No change in PTZvsSAL"
"1676","Lars2","ExcitatoryNeuronsCA3",NA,-0.954484438190043,-0.770199121691134,NA,"Decrease then Baseline"
"1677","Ptprr","ExcitatoryNeuronsCA3",NA,0.57520683155729,NA,NA,"No change in PTZvsSAL"
"1678","Slit3","ExcitatoryNeuronsCA3",NA,0.40038496213047,NA,NA,"No change in PTZvsSAL"
"1679","Tmem181a","ExcitatoryNeuronsCA3",NA,0.798342959129237,NA,NA,"No change in PTZvsSAL"
"1680","Morf4l1","ExcitatoryNeuronsCA3",NA,-1.11399518330569,NA,NA,"No change in PTZvsSAL"
"1681","Tecr","ExcitatoryNeuronsCA3",NA,-0.89394072441869,NA,NA,"No change in PTZvsSAL"
"1682","Psap","ExcitatoryNeuronsCA3",NA,-1.10510864100167,NA,NA,"No change in PTZvsSAL"
"1683","Cox6c","ExcitatoryNeuronsCA3",NA,-1.38213188765412,NA,NA,"No change in PTZvsSAL"
"1684","Atp5a1","ExcitatoryNeuronsCA3",NA,-0.981063436709538,NA,NA,"No change in PTZvsSAL"
"1685","Eef2","ExcitatoryNeuronsCA3",NA,-1.29694113854653,NA,NA,"No change in PTZvsSAL"
"1686","Ldha","ExcitatoryNeuronsCA3",NA,-1.47978030331001,NA,NA,"No change in PTZvsSAL"
"1687","Mif","ExcitatoryNeuronsCA3",NA,-1.32025685966065,NA,NA,"No change in PTZvsSAL"
"1688","Ywhag","ExcitatoryNeuronsCA3",NA,-0.852167273639343,NA,NA,"No change in PTZvsSAL"
"1689","Nsg1","ExcitatoryNeuronsCA3",NA,-1.31549814971448,NA,NA,"No change in PTZvsSAL"
"1690","Slc22a17","ExcitatoryNeuronsCA3",NA,-0.723607509877504,NA,NA,"No change in PTZvsSAL"
"1691","Tenm4","ExcitatoryNeuronsCA3",NA,0.36252557390118,NA,NA,"No change in PTZvsSAL"
"1692","Mtch1","ExcitatoryNeuronsCA3",NA,-1.32633430861678,NA,NA,"No change in PTZvsSAL"
"1693","Hnrnpa2b1","ExcitatoryNeuronsCA3",NA,-0.645734032266529,NA,NA,"No change in PTZvsSAL"
"1694","Dnaja1","ExcitatoryNeuronsCA3",NA,-1.12327225136022,NA,NA,"No change in PTZvsSAL"
"1695","Mir670hg","ExcitatoryNeuronsCA3",NA,1.02379597501595,NA,NA,"No change in PTZvsSAL"
"1696","Syt4","ExcitatoryNeuronsCA3",NA,-1.05783714614328,NA,NA,"No change in PTZvsSAL"
"1697","Peg3","ExcitatoryNeuronsCA3",NA,-0.646683982812642,NA,NA,"No change in PTZvsSAL"
"1698","Maged1","ExcitatoryNeuronsCA3",NA,-0.931145302988402,NA,NA,"No change in PTZvsSAL"
"1699","Chd3","ExcitatoryNeuronsCA3",NA,-0.774695528373444,NA,NA,"No change in PTZvsSAL"
"1700","Uba1","ExcitatoryNeuronsCA3",NA,-1.17042393434909,NA,NA,"No change in PTZvsSAL"
"1701","Ptprs","ExcitatoryNeuronsCA3",NA,-0.48700823643197,-0.479340793848026,NA,"Decrease then Baseline"
"1702","Vamp2","ExcitatoryNeuronsCA3",NA,-1.19261970879845,NA,NA,"No change in PTZvsSAL"
"1703","Grik4","ExcitatoryNeuronsCA3",NA,0.481073840027446,0.466075914655564,NA,"Increase then Baseline"
"1704","Eif4a1","ExcitatoryNeuronsCA3",NA,-0.984996095568488,NA,NA,"No change in PTZvsSAL"
"1705","Sdc3","ExcitatoryNeuronsCA3",NA,-1.20285567343734,NA,NA,"No change in PTZvsSAL"
"1706","Hnrnpk","ExcitatoryNeuronsCA3",NA,-0.887661022316109,NA,NA,"No change in PTZvsSAL"
"1707","Gnas","ExcitatoryNeuronsCA3",NA,-0.673116940507324,NA,NA,"No change in PTZvsSAL"
"1708","Kcnq3","ExcitatoryNeuronsCA3",NA,0.435507538352735,NA,NA,"No change in PTZvsSAL"
"1709","Palmd","ExcitatoryNeuronsCA3",NA,0.789070484792335,NA,NA,"No change in PTZvsSAL"
"1710","Mical2","ExcitatoryNeuronsCA3",NA,0.501258188190312,NA,NA,"No change in PTZvsSAL"
"1711","Atp1a3","ExcitatoryNeuronsCA3",NA,-0.601322009162382,NA,NA,"No change in PTZvsSAL"
"1712","Nptxr","ExcitatoryNeuronsCA3",NA,-0.893972349324736,NA,NA,"No change in PTZvsSAL"
"1713","Ywhae","ExcitatoryNeuronsCA3",NA,-0.855356248327811,NA,NA,"No change in PTZvsSAL"
"1714","C78859","ExcitatoryNeuronsCA3",NA,0.682921973804134,NA,NA,"No change in PTZvsSAL"
"1715","H3f3b","ExcitatoryNeuronsCA3",NA,-1.03346031804905,NA,NA,"No change in PTZvsSAL"
"1716","Chd4","ExcitatoryNeuronsCA3",NA,-0.664889528723018,NA,NA,"No change in PTZvsSAL"
"1717","Bcl11a","ExcitatoryNeuronsCA3",NA,0.428808501579476,NA,NA,"No change in PTZvsSAL"
"1718","Gdi1","ExcitatoryNeuronsCA3",NA,-0.809806734667218,NA,NA,"No change in PTZvsSAL"
"1719","Rpl10a","ExcitatoryNeuronsCA3",NA,-1.03024368497771,NA,NA,"No change in PTZvsSAL"
"1720","Lgi1","ExcitatoryNeuronsCA3",NA,0.429364008524331,NA,NA,"No change in PTZvsSAL"
"1721","Dynll1","ExcitatoryNeuronsCA3",NA,-1.07258299195766,NA,NA,"No change in PTZvsSAL"
"1722","Rnasek","ExcitatoryNeuronsCA3",NA,-1.17344367804254,NA,NA,"No change in PTZvsSAL"
"1723","Rnf121","ExcitatoryNeuronsCA3",NA,0.683085639903749,NA,NA,"No change in PTZvsSAL"
"1724","Scd2","ExcitatoryNeuronsCA3",NA,-1.01827137621143,NA,NA,"No change in PTZvsSAL"
"1725","Rbms3","ExcitatoryNeuronsCA3",NA,0.601735213417846,NA,NA,"No change in PTZvsSAL"
"1726","Hint1","ExcitatoryNeuronsCA3",NA,-1.10902467923368,NA,NA,"No change in PTZvsSAL"
"1727","Sparcl1","ExcitatoryNeuronsCA3",NA,-0.872161336948568,NA,NA,"No change in PTZvsSAL"
"1728","Ttc3","ExcitatoryNeuronsCA3",NA,-0.369774725867037,NA,NA,"No change in PTZvsSAL"
"1729","Rnf112","ExcitatoryNeuronsCA3",NA,-0.700516752206468,NA,NA,"No change in PTZvsSAL"
"1730","Pcsk1","ExcitatoryNeuronsCA3",NA,0.923287411675544,NA,NA,"No change in PTZvsSAL"
"1731","Camkv","ExcitatoryNeuronsCA3",NA,-0.639245474015726,NA,NA,"No change in PTZvsSAL"
"1732","Atxn2l","ExcitatoryNeuronsCA3",NA,-1.01860848960379,NA,NA,"No change in PTZvsSAL"
"1733","Ywhab","ExcitatoryNeuronsCA3",NA,-1.03939166968215,NA,NA,"No change in PTZvsSAL"
"1734","Gm44151","ExcitatoryNeuronsCA3",NA,0.8829360377613,NA,NA,"No change in PTZvsSAL"
"1735","Ankrd27","ExcitatoryNeuronsCA3",NA,0.98886432568361,NA,NA,"No change in PTZvsSAL"
"1736","Airn","ExcitatoryNeuronsCA3",NA,0.891545843871105,NA,NA,"No change in PTZvsSAL"
"1737","Slc24a3","ExcitatoryNeuronsCA3",NA,0.32588968207093,NA,NA,"No change in PTZvsSAL"
"1738","Gnb2","ExcitatoryNeuronsCA3",NA,-0.950225523702264,NA,NA,"No change in PTZvsSAL"
"1739","Usp22","ExcitatoryNeuronsCA3",NA,-0.886520957412886,NA,NA,"No change in PTZvsSAL"
"1740","Apbb2","ExcitatoryNeuronsCA3",NA,0.387413252777874,NA,NA,"No change in PTZvsSAL"
"1741","Rps15","ExcitatoryNeuronsCA3",NA,-1.05882527267264,NA,NA,"No change in PTZvsSAL"
"1742","Ndrg4","ExcitatoryNeuronsCA3",NA,-0.725369409807578,NA,NA,"No change in PTZvsSAL"
"1743","Tmem108","ExcitatoryNeuronsCA3",NA,0.365324451627812,NA,NA,"No change in PTZvsSAL"
"1744","Rpl3","ExcitatoryNeuronsCA3",NA,-1.08536318773222,NA,NA,"No change in PTZvsSAL"
"1745","Spred2","ExcitatoryNeuronsCA3",NA,0.511241196229054,NA,NA,"No change in PTZvsSAL"
"1746","Kctd17","ExcitatoryNeuronsCA3",NA,-1.1510392012003,NA,NA,"No change in PTZvsSAL"
"1747","Lin7a","ExcitatoryNeuronsCA3",NA,0.732833516570413,NA,NA,"No change in PTZvsSAL"
"1748","Schip1","ExcitatoryNeuronsCA3",NA,0.190272374194583,NA,NA,"No change in PTZvsSAL"
"1749","Gm28376","ExcitatoryNeuronsCA3",NA,0.758280483338519,NA,NA,"No change in PTZvsSAL"
"1750","Rundc3a","ExcitatoryNeuronsCA3",NA,-1.17628643168644,NA,NA,"No change in PTZvsSAL"
"1751","Ak5","ExcitatoryNeuronsCA3",NA,0.269812681016286,NA,NA,"No change in PTZvsSAL"
"1752","Rpl38","ExcitatoryNeuronsCA3",NA,-1.1756360899778,NA,NA,"No change in PTZvsSAL"
"1753","Trhde","ExcitatoryNeuronsCA3",NA,NA,0.637634958720874,NA,"Increase then Baseline"
"1754","Nr4a3","ExcitatoryNeuronsCA3",NA,NA,1.03325717749603,NA,"Increase then Baseline"
"1755","Rps28","ExcitatoryNeuronsCA3",NA,NA,-1.25560781245293,NA,"Decrease then Baseline"
"1756","Rbfox1","ExcitatoryNeuronsCA3",NA,NA,0.249953925391992,NA,"Increase then Baseline"
"1757","Gm49678","ExcitatoryNeuronsCA3",NA,NA,0.43488045972171,NA,"Increase then Baseline"
"1758","Rtl4","ExcitatoryNeuronsCA3",NA,NA,0.453366235946042,NA,"Increase then Baseline"
"1759","Grin2a","ExcitatoryNeuronsCA3",NA,NA,0.234401350452711,NA,"Increase then Baseline"
"1760","Ccbe1","ExcitatoryNeuronsCA3",NA,NA,0.477335812935311,NA,"Increase then Baseline"
"1761","Tmod3","ExcitatoryNeuronsCA3",NA,NA,0.790462590015797,NA,"Increase then Baseline"
"1762","Clstn2","ExcitatoryNeuronsCA3",NA,NA,0.206852457216157,NA,"Increase then Baseline"
"1763","Kcnc2","ExcitatoryNeuronsCA3",NA,NA,0.42319915144774,NA,"Increase then Baseline"
"1764","Pde4d","ExcitatoryNeuronsCA3",NA,NA,0.341317200124832,NA,"Increase then Baseline"
"1765","Slit1","ExcitatoryNeuronsCA3",NA,NA,0.500471871066491,NA,"Increase then Baseline"
"1766","Rsrp1","ExcitatoryNeuronsCA3",NA,NA,-0.578368267499654,NA,"Decrease then Baseline"
"1767","Ptprn2","ExcitatoryNeuronsCA3",NA,NA,-0.392566333879506,NA,"Decrease then Baseline"
"1768","Rasgrp1","ExcitatoryNeuronsCA3",NA,NA,0.712640422363789,NA,"Increase then Baseline"
"1769","Grm1","ExcitatoryNeuronsCA3",NA,NA,0.429728924228078,NA,"Increase then Baseline"
"1770","Robo2","ExcitatoryNeuronsCA3",NA,NA,0.343714338198263,NA,"Increase then Baseline"
"1771","Cadm2","ExcitatoryNeuronsCA3",NA,NA,0.337098754867174,NA,"Increase then Baseline"
"1772","Il16","ExcitatoryNeuronsCA3",NA,NA,0.915045709319915,NA,"Increase then Baseline"
"1773","Ryr3","ExcitatoryNeuronsCA3",NA,NA,0.214860324594493,NA,"Increase then Baseline"
"1774","Pcdh9","ExcitatoryNeuronsCA3",NA,NA,0.263410510887093,NA,"Increase then Baseline"
"1775","Srsf2","ExcitatoryNeuronsCA3",NA,NA,-0.560688943493341,NA,"Decrease then Baseline"
"1776","Epha7","ExcitatoryNeuronsCA3",NA,NA,0.437092526414753,NA,"Increase then Baseline"
"1777","Cntn5","ExcitatoryNeuronsCA3",NA,NA,-0.915998094349125,NA,"Decrease then Baseline"
"1778","Slc8a1","ExcitatoryNeuronsCA3",NA,NA,NA,-0.278690582777538,"Late Downregulation"
"1779","Thsd7b","ExcitatoryNeuronsCA3",NA,NA,NA,-0.339004573650586,"Late Downregulation"
"1780","Gm42418","ExcitatoryNeuronsImmatureDG",-1.15457177477147,-0.883583293097431,NA,-0.423763790897588,"Late Downregulation"
"1781","Cwc22","ExcitatoryNeuronsImmatureDG",-1.52693370550142,0.623150362102404,1.16428704097433,-0.98579702662949,"Increase then Reversal"
"1782","AY036118","ExcitatoryNeuronsImmatureDG",-0.997295183272677,-0.844532365036896,NA,NA,"Decrease in PTZ"
"1783","Tuba1a","ExcitatoryNeuronsImmatureDG",-0.726656377169593,-1.10399742881004,NA,NA,"Decrease in PTZ"
"1784","Mgat4c","ExcitatoryNeuronsImmatureDG",-0.701072028740705,NA,NA,NA,"Decrease in PTZ"
"1785","9330159F19Rik","ExcitatoryNeuronsImmatureDG",1.07966062583927,NA,NA,NA,"Increase in PTZ"
"1786","Ptbp2","ExcitatoryNeuronsImmatureDG",-0.518684626844993,NA,NA,NA,"Decrease in PTZ"
"1787","Kcnq5","ExcitatoryNeuronsImmatureDG",-0.533502629182541,NA,NA,NA,"Decrease in PTZ"
"1788","Snhg11","ExcitatoryNeuronsImmatureDG",-0.171585925190272,-0.459164724774713,NA,NA,"Decrease in PTZ"
"1789","Dpp10","ExcitatoryNeuronsImmatureDG",-0.45299392677699,-0.579142880161838,NA,NA,"Decrease in PTZ"
"1790","Cpe","ExcitatoryNeuronsImmatureDG",-0.616411210465259,NA,NA,NA,"Decrease in PTZ"
"1791","Shisa9","ExcitatoryNeuronsImmatureDG",0.921085901140863,NA,NA,NA,"Increase in PTZ"
"1792","Atp1b1","ExcitatoryNeuronsImmatureDG",-0.518856475200923,-0.752214031302119,NA,NA,"Decrease in PTZ"
"1793","Rufy3","ExcitatoryNeuronsImmatureDG",1.04999346487845,NA,NA,NA,"Increase in PTZ"
"1794","Tubb2b","ExcitatoryNeuronsImmatureDG",-1.02347246871049,-1.84741063651439,NA,NA,"Decrease in PTZ"
"1795","Zeb2","ExcitatoryNeuronsImmatureDG",0.390624183884306,NA,NA,NA,"Increase in PTZ"
"1796","Frmpd4","ExcitatoryNeuronsImmatureDG",-0.401581195806189,-0.330167159853499,NA,NA,"Decrease in PTZ"
"1797","Actg1","ExcitatoryNeuronsImmatureDG",-1.15489662259086,-1.58771337063176,NA,NA,"Decrease in PTZ"
"1798","Cpt1c","ExcitatoryNeuronsImmatureDG",0.96988646602921,NA,NA,NA,"Increase in PTZ"
"1799","Igfbpl1","ExcitatoryNeuronsImmatureDG",-0.632584579000503,NA,NA,NA,"Decrease in PTZ"
"1800","Tenm1","ExcitatoryNeuronsImmatureDG",-0.270720989812071,NA,NA,NA,"Decrease in PTZ"
"1801","Tafa1","ExcitatoryNeuronsImmatureDG",-0.362036945214499,-0.583249754183501,NA,NA,"Decrease in PTZ"
"1802","Zbtb20","ExcitatoryNeuronsImmatureDG",-0.178106402599686,NA,NA,NA,"Decrease in PTZ"
"1803","Fat4","ExcitatoryNeuronsImmatureDG",0.825324318890774,NA,NA,NA,"Increase in PTZ"
"1804","Stag1","ExcitatoryNeuronsImmatureDG",-0.45454705709632,NA,NA,NA,"Decrease in PTZ"
"1805","Zfp536","ExcitatoryNeuronsImmatureDG",0.568401745709629,NA,NA,NA,"Increase in PTZ"
"1806","Akt3","ExcitatoryNeuronsImmatureDG",-0.3880614018099,NA,NA,NA,"Decrease in PTZ"
"1807","Unc5c","ExcitatoryNeuronsImmatureDG",-0.348340917602095,NA,NA,NA,"Decrease in PTZ"
"1808","Hnrnph1","ExcitatoryNeuronsImmatureDG",-0.66781274068771,NA,NA,NA,"Decrease in PTZ"
"1809","Mef2c","ExcitatoryNeuronsImmatureDG",0.798314384807069,NA,NA,NA,"Increase in PTZ"
"1810","Epc1","ExcitatoryNeuronsImmatureDG",0.767879894537479,NA,NA,NA,"Increase in PTZ"
"1811","Pde1a","ExcitatoryNeuronsImmatureDG",-0.286912383776633,-0.52564160794907,NA,NA,"Decrease in PTZ"
"1812","Cdr1os","ExcitatoryNeuronsImmatureDG",-0.283593615824768,NA,NA,NA,"Decrease in PTZ"
"1813","Brinp1","ExcitatoryNeuronsImmatureDG",-0.377691491814128,NA,NA,NA,"Decrease in PTZ"
"1814","Asic2","ExcitatoryNeuronsImmatureDG",-0.358471918385648,-0.252288972675987,NA,NA,"Decrease in PTZ"
"1815","Agbl4","ExcitatoryNeuronsImmatureDG",NA,-0.997975797570545,NA,NA,"No change in PTZvsSAL"
"1816","Runx1t1","ExcitatoryNeuronsImmatureDG",NA,-1.00332255090549,NA,NA,"No change in PTZvsSAL"
"1817","Malat1","ExcitatoryNeuronsImmatureDG",NA,-0.313336351053673,NA,NA,"No change in PTZvsSAL"
"1818","A230006K03Rik","ExcitatoryNeuronsImmatureDG",NA,-0.937775714634624,NA,NA,"No change in PTZvsSAL"
"1819","Rian","ExcitatoryNeuronsImmatureDG",NA,-0.759621048251093,NA,NA,"No change in PTZvsSAL"
"1820","B830012L14Rik","ExcitatoryNeuronsImmatureDG",NA,-0.863192409261853,NA,NA,"No change in PTZvsSAL"
"1821","Trpm3","ExcitatoryNeuronsImmatureDG",NA,-0.454663964804275,NA,NA,"No change in PTZvsSAL"
"1822","Sgcz","ExcitatoryNeuronsImmatureDG",NA,-0.709904489986368,NA,NA,"No change in PTZvsSAL"
"1823","Gm47283","ExcitatoryNeuronsImmatureDG",NA,-1.46162842228846,NA,1.07950846432422,"Late Upregulation"
"1824","Sox5","ExcitatoryNeuronsImmatureDG",NA,-0.409859311280078,NA,NA,"No change in PTZvsSAL"
"1825","Pex5l","ExcitatoryNeuronsImmatureDG",NA,-1.15611775440197,NA,NA,"No change in PTZvsSAL"
"1826","Cdh12","ExcitatoryNeuronsImmatureDG",NA,-0.75358864513947,NA,NA,"No change in PTZvsSAL"
"1827","Thsd7b","ExcitatoryNeuronsImmatureDG",NA,-0.762742219101224,NA,NA,"No change in PTZvsSAL"
"1828","Khdrbs3","ExcitatoryNeuronsImmatureDG",NA,-0.672659785241017,NA,NA,"No change in PTZvsSAL"
"1829","mt-Co3","ExcitatoryNeuronsImmatureDG",NA,-0.673717792504475,NA,0.678173695220572,"Late Upregulation"
"1830","Hs3st4","ExcitatoryNeuronsImmatureDG",NA,-1.08546265166243,NA,NA,"No change in PTZvsSAL"
"1831","Gpr158","ExcitatoryNeuronsImmatureDG",NA,-0.347404311751501,NA,NA,"No change in PTZvsSAL"
"1832","Gm49678","ExcitatoryNeuronsImmatureDG",NA,-0.659775731045023,NA,NA,"No change in PTZvsSAL"
"1833","Unc5d","ExcitatoryNeuronsImmatureDG",NA,-0.0048522209666737,NA,NA,"No change in PTZvsSAL"
"1834","Cntn4","ExcitatoryNeuronsImmatureDG",NA,-0.596625396838818,NA,NA,"No change in PTZvsSAL"
"1835","Gpc5","ExcitatoryNeuronsImmatureDG",NA,-0.456001930049073,NA,NA,"No change in PTZvsSAL"
"1836","Kcnip4","ExcitatoryNeuronsImmatureDG",NA,-0.214503666607472,NA,NA,"No change in PTZvsSAL"
"1837","Grid2","ExcitatoryNeuronsImmatureDG",NA,0.542355614973182,NA,NA,"No change in PTZvsSAL"
"1838","mt-Nd1","ExcitatoryNeuronsImmatureDG",NA,NA,NA,0.897966896641157,"Late Upregulation"
"1839","mt-Co2","ExcitatoryNeuronsImmatureDG",NA,NA,NA,0.672007940824365,"Late Upregulation"
"1840","Camk1d","ExcitatoryNeuronsImmatureDG",NA,NA,NA,-0.501811007553995,"Late Downregulation"
"1841","mt-Atp6","ExcitatoryNeuronsImmatureDG",NA,NA,NA,0.669095583797696,"Late Upregulation"
"1842","mt-Nd4","ExcitatoryNeuronsImmatureDG",NA,NA,NA,0.758300141901572,"Late Upregulation"
"1843","mt-Cytb","ExcitatoryNeuronsImmatureDG",NA,NA,NA,0.768094553283237,"Late Upregulation"
"1844","Adarb2","ExcitatoryNeuronsMatureDG",-4.7152803971082,-2.49724410574467,1.83605373139776,NA,"Increase then Baseline"
"1845","Gm42418","ExcitatoryNeuronsMatureDG",-0.856840359484301,-1.11686453335913,-0.410873017927217,-0.150848844052388,"Sustained Decrease"
"1846","Diaph2","ExcitatoryNeuronsMatureDG",-2.21737465628643,NA,0.988960983824508,NA,"Increase then Baseline"
"1847","Tcf4","ExcitatoryNeuronsMatureDG",0.825266540175635,NA,-0.517214285668886,NA,"Decrease then Baseline"
"1848","Robo1","ExcitatoryNeuronsMatureDG",1.17349414506414,0.478564430461008,-0.693812923102767,NA,"Decrease then Baseline"
"1849","Xist","ExcitatoryNeuronsMatureDG",-7.25219200133282,NA,0.783630997703144,NA,"Increase then Baseline"
"1850","Tanc1","ExcitatoryNeuronsMatureDG",-2.62944491347572,NA,1.08802502262328,NA,"Increase then Baseline"
"1851","Meg3","ExcitatoryNeuronsMatureDG",0.779501953565267,NA,-0.614026669718638,NA,"Decrease then Baseline"
"1852","Pcdh15","ExcitatoryNeuronsMatureDG",1.17678030410269,0.53822422498536,-0.767796143179763,NA,"Decrease then Baseline"
"1853","Rbfox1","ExcitatoryNeuronsMatureDG",0.664993287178316,0.325509498312528,NA,NA,"Increase in PTZ"
"1854","Rasal2","ExcitatoryNeuronsMatureDG",-1.50790488320007,NA,0.852146644827937,NA,"Increase then Baseline"
"1855","Trpm3","ExcitatoryNeuronsMatureDG",-1.028295979744,-0.623606146809683,0.465032435715546,NA,"Increase then Baseline"
"1856","Ano3","ExcitatoryNeuronsMatureDG",-1.79502354771841,NA,0.88924147269632,NA,"Increase then Baseline"
"1857","Erc2","ExcitatoryNeuronsMatureDG",-0.826464247054908,-0.535746065749327,0.309146031047956,NA,"Increase then Baseline"
"1858","Ahcyl2","ExcitatoryNeuronsMatureDG",-1.36979579022964,NA,0.828238346203612,NA,"Increase then Baseline"
"1859","Slit1","ExcitatoryNeuronsMatureDG",-2.52795188170265,NA,0.964294379742818,NA,"Increase then Baseline"
"1860","Sparcl1","ExcitatoryNeuronsMatureDG",-1.91253733989727,-1.63821916438485,NA,NA,"Decrease in PTZ"
"1861","Syne1","ExcitatoryNeuronsMatureDG",-1.65268791584848,NA,0.791681036877167,NA,"Increase then Baseline"
"1862","Galntl6","ExcitatoryNeuronsMatureDG",0.898079800241484,0.325192141684393,-0.68720644149034,NA,"Decrease then Baseline"
"1863","Cnksr2","ExcitatoryNeuronsMatureDG",-0.95560827730929,-0.585753809534314,0.357438473186089,NA,"Increase then Baseline"
"1864","Cacna1c","ExcitatoryNeuronsMatureDG",0.685427691034441,0.282935056269761,-0.336537812793733,NA,"Decrease then Baseline"
"1865","Ctnna2","ExcitatoryNeuronsMatureDG",0.728127339470147,0.391750751310791,-0.440262869674903,NA,"Decrease then Baseline"
"1866","Ptprg","ExcitatoryNeuronsMatureDG",0.882694089527553,NA,-0.616456442829826,NA,"Decrease then Baseline"
"1867","Inpp4b","ExcitatoryNeuronsMatureDG",-3.40400644871381,NA,0.789889464094729,NA,"Increase then Baseline"
"1868","Dab1","ExcitatoryNeuronsMatureDG",0.467730140061204,0.194457740882661,-0.312058863195512,NA,"Decrease then Baseline"
"1869","Grin2a","ExcitatoryNeuronsMatureDG",-0.847531830169193,-0.668754070029788,0.339000719211028,NA,"Increase then Baseline"
"1870","Zmat4","ExcitatoryNeuronsMatureDG",-1.96686428132792,NA,0.924163538634146,NA,"Increase then Baseline"
"1871","Glis3","ExcitatoryNeuronsMatureDG",-1.82704952400039,NA,0.742420214539127,NA,"Increase then Baseline"
"1872","Cntnap2","ExcitatoryNeuronsMatureDG",0.861102290618694,NA,-0.750015000581242,NA,"Decrease then Baseline"
"1873","Pitpnm2","ExcitatoryNeuronsMatureDG",-1.90540525092525,NA,0.91710640396006,NA,"Increase then Baseline"
"1874","Kcnip4","ExcitatoryNeuronsMatureDG",-0.55995053046735,NA,0.190362929919183,NA,"Increase then Baseline"
"1875","Ddx5","ExcitatoryNeuronsMatureDG",0.812516227767196,NA,-0.641782807156547,0.512574876077446,"Decrease then Reversal"
"1876","Plppr1","ExcitatoryNeuronsMatureDG",1.27013820350793,0.627466384036037,-0.694768858199073,NA,"Decrease then Baseline"
"1877","Chrm3","ExcitatoryNeuronsMatureDG",1.23806838882994,NA,-0.675308821740165,NA,"Decrease then Baseline"
"1878","Ntng1","ExcitatoryNeuronsMatureDG",-2.02395711456193,NA,0.603048814491802,NA,"Increase then Baseline"
"1879","Kctd16","ExcitatoryNeuronsMatureDG",-0.887949146002191,NA,0.592390460673906,NA,"Increase then Baseline"
"1880","Galnt13","ExcitatoryNeuronsMatureDG",-1.51944733053553,NA,0.542237486297443,NA,"Increase then Baseline"
"1881","Chst9","ExcitatoryNeuronsMatureDG",-3.01003584903294,NA,0.749901248028389,NA,"Increase then Baseline"
"1882","Dock10","ExcitatoryNeuronsMatureDG",-1.11392605013462,NA,0.680668141060295,NA,"Increase then Baseline"
"1883","Msra","ExcitatoryNeuronsMatureDG",0.863389499460623,NA,-0.538728488559482,NA,"Decrease then Baseline"
"1884","Arpp21","ExcitatoryNeuronsMatureDG",0.729225559620687,NA,-0.418765248583063,NA,"Decrease then Baseline"
"1885","Acap2","ExcitatoryNeuronsMatureDG",-1.39753531173109,NA,0.82265895920529,NA,"Increase then Baseline"
"1886","Slc8a1","ExcitatoryNeuronsMatureDG",0.770347403441999,NA,-0.594988614823036,NA,"Decrease then Baseline"
"1887","Rapgef5","ExcitatoryNeuronsMatureDG",-1.86690623261362,NA,0.884030787306462,NA,"Increase then Baseline"
"1888","Car10","ExcitatoryNeuronsMatureDG",-1.90807686710579,NA,0.532999988655597,NA,"Increase then Baseline"
"1889","Itga8","ExcitatoryNeuronsMatureDG",-1.42419552340501,NA,1.00789033406963,-0.531539925837217,"Increase then Reversal"
"1890","Ldlrad4","ExcitatoryNeuronsMatureDG",-1.97419478467283,NA,1.02549479770756,NA,"Increase then Baseline"
"1891","Wipf3","ExcitatoryNeuronsMatureDG",-1.40998509317222,NA,0.944126151935054,NA,"Increase then Baseline"
"1892","Maml2","ExcitatoryNeuronsMatureDG",-1.18533537670365,NA,0.639803804041357,NA,"Increase then Baseline"
"1893","Cacna2d1","ExcitatoryNeuronsMatureDG",-0.691088900230676,NA,0.398267091998833,NA,"Increase then Baseline"
"1894","Rian","ExcitatoryNeuronsMatureDG",0.716524767627677,NA,-0.679177835536865,NA,"Decrease then Baseline"
"1895","Prpf4b","ExcitatoryNeuronsMatureDG",1.05332403856812,NA,NA,0.438519451656473,"Late Upregulation"
"1896","Grip1","ExcitatoryNeuronsMatureDG",0.748562636601597,NA,-0.505815385366483,NA,"Decrease then Baseline"
"1897","Il1rap","ExcitatoryNeuronsMatureDG",-0.969366387859165,NA,0.591316339575704,NA,"Increase then Baseline"
"1898","Zfp536","ExcitatoryNeuronsMatureDG",1.05833411350232,0.772670286280418,NA,NA,"Increase in PTZ"
"1899","Trim2","ExcitatoryNeuronsMatureDG",-1.34597883640086,NA,0.553814792595211,NA,"Increase then Baseline"
"1900","Iqgap2","ExcitatoryNeuronsMatureDG",-1.15630673843368,NA,0.718093997409143,NA,"Increase then Baseline"
"1901","Nkain2","ExcitatoryNeuronsMatureDG",-0.427095036094564,NA,NA,NA,"Decrease in PTZ"
"1902","Fam155a","ExcitatoryNeuronsMatureDG",-0.494931548427869,NA,NA,NA,"Decrease in PTZ"
